Name,Address,Phone,Website
Douglas Elliman - David Nguah Group,"
1111 Lincoln Rd #805, Miami Beach, FL 33139, United States",,http://www.miamibeachhomefinder.com/
Interealty Exchange Inc,"
460 NE 28th St CU1, Miami, FL 33137, United States",,http://www.interealtyxchange.com/
Interealty Exchange Inc,"
460 NE 28th St CU1, Miami, FL 33137, United States",,http://www.interealtyxchange.com/
RISE Realty,"
1111 Brickell Ave, Miami, FL 33131, United States",,https://riserealty.com/
RISE Realty,"
1111 Brickell Ave, Miami, FL 33131, United States",,https://riserealty.com/
BARNES Miami,"
1150 SW 22nd St, Miami, FL 33129, United States",,https://www.barnes-miami.com/
BARNES Miami,"
1150 SW 22nd St, Miami, FL 33129, United States",,https://www.barnes-miami.com/
Xcellence Realty Corporate Office,"
7700 N Kendall Dr suite 711, Miami, FL 33156, United States",,http://www.xcellence.com/
Xcellence Realty Corporate Office,"
7700 N Kendall Dr suite 711, Miami, FL 33156, United States",,http://www.xcellence.com/
Miami Real Estate Trends,"
110 Washington Ave, Miami Beach, FL 33139, United States",,https://miamirealestatetrends.com/
Miami Real Estate Trends,"
110 Washington Ave, Miami Beach, FL 33139, United States",,https://miamirealestatetrends.com/
Urbanize Properties Corp,"
860 NE 74th St, Miami, FL 33138, United States",,http://urbanizeproperties.com/
Urbanize Properties Corp,"
860 NE 74th St, Miami, FL 33138, United States",,http://urbanizeproperties.com/
Julia Grollier - Realtor Miami Florida,"
325 S Biscayne Blvd #200, Miami, FL 33131, United States",,https://juliagrollier.com/
Julia Grollier - Realtor Miami Florida,"
325 S Biscayne Blvd #200, Miami, FL 33131, United States",,https://juliagrollier.com/
"Matt McMillan, Realtor in Miami Beach - Coldwell Banker","
1682 Jefferson Ave, Miami Beach, FL 33139, United States",,https://www.mcmillanre.com/
"Matt McMillan, Realtor in Miami Beach - Coldwell Banker","
1682 Jefferson Ave, Miami Beach, FL 33139, United States",,https://www.mcmillanre.com/
ROCCA REAL ESTATE,"
1221 Brickell Ave Suite 900, Miami, FL 33131, United States",,https://roccasellsflorida.com/
ROCCA REAL ESTATE,"
1221 Brickell Ave Suite 900, Miami, FL 33131, United States",,https://roccasellsflorida.com/
Jill Penman Group at ONE Sotheby's International Realty,"
3560 Main Hwy, Miami, FL 33133, United States",,https://www.jillpenman.com/
Jill Penman Group at ONE Sotheby's International Realty,"
3560 Main Hwy, Miami, FL 33133, United States",,https://www.jillpenman.com/
Tina Hyde Miami Realty,"
150 SE 2nd Ave 3rd floor, Miami, FL 33131, United States",,https://www.tinahyde.com/
Tina Hyde Miami Realty,"
150 SE 2nd Ave 3rd floor, Miami, FL 33131, United States",,https://www.tinahyde.com/
"Miami Capstone Realty, Inc.","
555 NE 15th St TH5, Miami, FL 33132, United States",,http://miamicapstone.com/
"Miami Capstone Realty, Inc.","
555 NE 15th St TH5, Miami, FL 33132, United States",,http://miamicapstone.com/
"Douglas Elliman Real Estate Office in Miami, FL","
5555 Biscayne Blvd # 302, Miami, FL 33137, United States",,https://www.elliman.com/florida/office/510-b-544-544/mimo?utm_source=GMB&utm_medium=Organic_search&utm_campaign=GMB_Miami_FL
"Douglas Elliman Real Estate Office in Miami, FL","
5555 Biscayne Blvd # 302, Miami, FL 33137, United States",,https://www.elliman.com/florida/office/510-b-544-544/mimo?utm_source=GMB&utm_medium=Organic_search&utm_campaign=GMB_Miami_FL
Phantom Real Estate,"
9995 SW 72nd St STE 209, Miami, FL 33173, United States",,https://www.myphre.com/
Phantom Real Estate,"
9995 SW 72nd St STE 209, Miami, FL 33173, United States",,https://www.myphre.com/
The Space Brokers,"
333 SE 2nd Ave STE 2000, Miami, FL 33131, United States",,http://www.thespacebrokers.com/
The Space Brokers,"
333 SE 2nd Ave STE 2000, Miami, FL 33131, United States",,http://www.thespacebrokers.com/
The Keyes Company | Brickell,"
2121 SW 3rd Ave STE 300, Miami, FL 33129, United States",,https://www.keyes.com/
The Keyes Company | Brickell,"
2121 SW 3rd Ave STE 300, Miami, FL 33129, United States",,https://www.keyes.com/
Cristian Chavez & Nik Alvarez Realtors from Miami Home Hub with Keller Williams Realty,"
550 Biltmore Way PH2, Coral Gables, FL 33134, United States",,https://linktr.ee/miamihomehub
Cristian Chavez & Nik Alvarez Realtors from Miami Home Hub with Keller Williams Realty,"
550 Biltmore Way PH2, Coral Gables, FL 33134, United States",,https://linktr.ee/miamihomehub
Piquet Realty,"
1000 Brickell Ave #1100, Miami, FL 33131, United States",,http://www.piquetrealty.com/
Piquet Realty,"
1000 Brickell Ave #1100, Miami, FL 33131, United States",,http://www.piquetrealty.com/
Jenny Serra Realtor,"
601 Brickell Key Dr #700, Miami, FL 33131, United States",,https://jennyserrarealestate.com/
Miami Realty Solution Group,"
90 SW 3rd St CU3, Miami, FL 33130, United States",,http://miamirealtysolution.com/
Properties Miami,"
637 SW 3rd St APT 306, Miami, FL 33130, United States",,https://propertiesmiami.com/
Lauren Hershey - CRR REALTY,"
1200 Brickell Ave Suite #700, Miami, FL 33130, United States",,https://www.laurenhershey.com/
"Sebastian Acosta, Realtor in Miami ️","
800 Brickell Ave Suite 525, Miami, FL 33131, United States",,http://www.sebastianacosta.com/
"Sebastian Acosta, Realtor in Miami ️","
800 Brickell Ave Suite 525, Miami, FL 33131, United States",,http://www.sebastianacosta.com/
David Freed Realtor | Miami Is Home | Keller Williams Realty,"
45 SW 9th St Apt 3006, Miami, FL 33130, United States",,https://miamishome.com/?utm_source=gbp&utm_medium=organic
David Freed Realtor | Miami Is Home | Keller Williams Realty,"
45 SW 9th St Apt 3006, Miami, FL 33130, United States",,https://miamishome.com/?utm_source=gbp&utm_medium=organic
Avanti Way Realty Brickell,"
444 Brickell Ave Office P32, Miami, FL 33131, United States",,https://avantiway.com/brickell/
Avanti Way Realty Brickell,"
444 Brickell Ave Office P32, Miami, FL 33131, United States",,https://avantiway.com/brickell/
The World Realty,"
1221 Brickell Ave Suite 900, Miami, FL 33131, United States",,https://www.aleksandramarzec.com/
The World Realty,"
1221 Brickell Ave Suite 900, Miami, FL 33131, United States",,https://www.aleksandramarzec.com/
"Abraham Ash, Realtor","
495 Brickell Ave # 521, Miami, FL 33131, United States",,http://abescondos.com/
Alexandra Sierra - Miami Real Estate,"
2550 S Bayshore Dr, Miami, FL 33133, United States",,https://alexasierra.com/
Midtown Miami Realty,"
121 NE 34th St, Miami, FL 33137, United States",,http://www.midtownmiamirealty.com/
Midtown Miami Realty,"
121 NE 34th St, Miami, FL 33137, United States",,http://www.midtownmiamirealty.com/
Miami Real Estate - Jack Coden Group,"
700 NE 90th St, Miami, FL 33138, United States",,http://www.jackcodengroup.com/
Miami Real Estate - Jack Coden Group,"
700 NE 90th St, Miami, FL 33138, United States",,http://www.jackcodengroup.com/
"Louis Urbina, PA - Realtor Associate at Avanti Way Realty in Miami, FL","
444 Brickell Ave P32, Miami, FL 33131, United States",,http://www.miacitylife.com/
"Louis Urbina, PA - Realtor Associate at Avanti Way Realty in Miami, FL","
444 Brickell Ave P32, Miami, FL 33131, United States",,http://www.miacitylife.com/
Eric Farmelant - COMPASS,"
2550 S Bayshore Dr STE 106, Miami, FL 33133, United States",,http://www.ericfarmelant.com/
Eric Farmelant - COMPASS,"
2550 S Bayshore Dr STE 106, Miami, FL 33133, United States",,http://www.ericfarmelant.com/
"JMC Real Estate Miami, Jorge Martinez de Castro, Licensed Real Estate Broker","
9100 S Dadeland Blvd suite 1500, Miami, FL 33156, United States",,http://www.jmc.realestate/
"JMC Real Estate Miami, Jorge Martinez de Castro, Licensed Real Estate Broker","
9100 S Dadeland Blvd suite 1500, Miami, FL 33156, United States",,http://www.jmc.realestate/
Nancy Batchelor Team,"
605 Lincoln Rd Floor 7, Miami Beach, FL 33139, United States",,http://www.nancybatchelor.com/
Nancy Batchelor Team,"
605 Lincoln Rd Floor 7, Miami Beach, FL 33139, United States",,http://www.nancybatchelor.com/
Miami Real Estate - Jack Coden Group,"
700 NE 90th St, Miami, FL 33138, United States",,http://www.jackcodengroup.com/
Miami Real Estate - Jack Coden Group,"
700 NE 90th St, Miami, FL 33138, United States",,http://www.jackcodengroup.com/
Rina Rodriguez | Real Estate Agent | Miami | Buy • Sell • Rent • Invest | Bilingual: English & Spanish,"
800 Brickell Ave Suite 525, Miami, FL 33131, United States",,https://rinasellsmiami.com/?utm_source=gbp&utm_medium=organic
Rina Rodriguez | Real Estate Agent | Miami | Buy • Sell • Rent • Invest | Bilingual: English & Spanish,"
800 Brickell Ave Suite 525, Miami, FL 33131, United States",,https://rinasellsmiami.com/?utm_source=gbp&utm_medium=organic
"Pilar Saravia, Best Miami Realtor","
7381 SW 34th Terrace, Miami, FL 33155, United States",,https://pilarsaravia.exprealty.com/seller/valuation/
"Charter Club Realty, Inc.","
600 NE 36th St STE C2, Miami, FL 33137, United States",,http://charterclubrealty.com/
"Beautiful Miami Team, Kathrin Rein PA","
2550 SW 27th Ave APT 101, Miami, FL 33133, United States",,http://www.beautifulmiami.com/
"Beautiful Miami Team, Kathrin Rein PA","
2550 SW 27th Ave APT 101, Miami, FL 33133, United States",,http://www.beautifulmiami.com/
"Beautiful Miami Team, Kathrin Rein PA","
2550 SW 27th Ave APT 101, Miami, FL 33133, United States",,http://www.beautifulmiami.com/
Best Realty Of Miami,"
2474 SW 137th Ave, Miami, FL 33175, United States",,https://www.bestrealtyofmiami.com/
Best Realty Of Miami,"
2474 SW 137th Ave, Miami, FL 33175, United States",,https://www.bestrealtyofmiami.com/
Marcelo Steinmander P.A | Miami Beach Real Estate Agent,"
419 Arthur Godfrey Rd, Miami Beach, FL 33140, United States",,https://marcelosteinmander.com/
Marcelo Steinmander P.A | Miami Beach Real Estate Agent,"
419 Arthur Godfrey Rd, Miami Beach, FL 33140, United States",,https://marcelosteinmander.com/
Miami Realtor Patricia Vega,"
8660 W Flagler St # 205, Miami, FL 33144, United States",,https://southfloridaoffmarket.com/
Miami Realtor Patricia Vega,"
8660 W Flagler St # 205, Miami, FL 33144, United States",,https://southfloridaoffmarket.com/
BARNES Miami,"
1150 SW 22nd St, Miami, FL 33129, United States",,https://www.barnes-miami.com/
BARNES Miami,"
1150 SW 22nd St, Miami, FL 33129, United States",,https://www.barnes-miami.com/
Sorymar Castillo | Your Favorite Miami Realtor,"
999 Brickell Ave Ste. 840, Miami, FL 33131, United States",,http://sorymar.kw.com/
Sorymar Castillo | Your Favorite Miami Realtor,"
999 Brickell Ave Ste. 840, Miami, FL 33131, United States",,http://sorymar.kw.com/
"Manulani C. Acosta, PA - We Are Miami, LLC.","
5201 Waterford District Dr Ste. 812, Miami, FL 33126, United States",,https://www.wearemiamire.net/
"Manulani C. Acosta, PA - We Are Miami, LLC.","
5201 Waterford District Dr Ste. 812, Miami, FL 33126, United States",,https://www.wearemiamire.net/
Nelson Gonzalez | Miami Beach Luxury Real Estate,"
419 Arthur Godfrey Rd, Miami Beach, FL 33140, United States",,http://www.nelsongonzalez.com/
Nelson Gonzalez | Miami Beach Luxury Real Estate,"
419 Arthur Godfrey Rd, Miami Beach, FL 33140, United States",,http://www.nelsongonzalez.com/
"Jose Luis Herrera - Realtor | Broker, Miami Office","
2470 NW 102nd Pl # 107, Doral, FL 33172, United States",,https://realtygroup.miami/
"Jose Luis Herrera - Realtor | Broker, Miami Office","
2470 NW 102nd Pl # 107, Doral, FL 33172, United States",,https://realtygroup.miami/
Florida New Dream Corp | Real Estate Agency in North Miami,"
12955 Biscayne Blvd Ste 410-4, North Miami, FL 33181, United States",,http://www.floridanewdream.com/
Joe Biscaha - Joe Sells Miami - Compass,"
605 Lincoln Rd 7th floor, Miami Beach, FL 33139, United States",,http://joesellsmiami.com/?utm_campaign=gmb
"Manuel E Gonzalez, PA- Florida Realty Miami","
9415 SW 72nd St #236, Miami, FL 33173, United States",,http://www.miamiarearealestateinfo.com/
Kennedy Realty Miami - Luxury Coral Gables Agents,,,http://www.kennedyrealtymiami.com/
Kennedy Realty Miami - Luxury Coral Gables Agents,,,http://www.kennedyrealtymiami.com/
Kennedy Realty Miami - Luxury Coral Gables Agents,,,http://www.kennedyrealtymiami.com/
OfCourseMiami - Immobilier / Real Estate,"
927 Lincoln Rd #200, Miami Beach, FL 33139, United States",,http://ofcoursemiami.com/
OfCourseMiami - Immobilier / Real Estate,"
927 Lincoln Rd #200, Miami Beach, FL 33139, United States",,http://ofcoursemiami.com/
Abner Realty,"
690 SW 1st Ct, Miami, FL 33130, United States",,http://www.abnerglobal.com/
Abner Realty,"
690 SW 1st Ct, Miami, FL 33130, United States",,http://www.abnerglobal.com/
NB Elite Realty LLC,"
1101 Brickell Ave, Miami, FL 33131, United States",,http://nbeliterealty.com/
NB Elite Realty LLC,"
1101 Brickell Ave, Miami, FL 33131, United States",,http://nbeliterealty.com/
Adrian Burke Luxury Real Estate | Sotheby's Realty,"
119 Washington Ave Suite 102, Miami Beach, FL 33139, United States",,https://adrianknowsmiamiluxury.com/
Adrian Burke Luxury Real Estate | Sotheby's Realty,"
119 Washington Ave Suite 102, Miami Beach, FL 33139, United States",,https://adrianknowsmiamiluxury.com/
LaFrance Louis Realty,"
1221 Brickell Ave Brickell, Suite 900, Miami, FL 33131, United States",,https://linktr.ee/lafrancetherealtor
LaFrance Louis Realty,"
1221 Brickell Ave Brickell, Suite 900, Miami, FL 33131, United States",,https://linktr.ee/lafrancetherealtor
Move Miami - Real Estate,"
8660 W Flagler St STE 100, Miami, FL 33144, United States",,http://movemiamirealty.com/
Move Miami - Real Estate,"
8660 W Flagler St STE 100, Miami, FL 33144, United States",,http://movemiamirealty.com/
"Milton Andrade, REALTOR - Compass","
1655 SW 18th St, Miami, FL 33145, United States",,http://www.polarisadvisorsgroup.com/
"Milton Andrade, REALTOR - Compass","
1655 SW 18th St, Miami, FL 33145, United States",,http://www.polarisadvisorsgroup.com/
Trident Real Estate & Trident Management,"
800 West Ave C1, Miami Beach, FL 33139, United States",,http://www.tridentmiami.com/
Trident Real Estate & Trident Management,"
800 West Ave C1, Miami Beach, FL 33139, United States",,http://www.tridentmiami.com/
Jill Penman Group at ONE Sotheby's International Realty,"
3560 Main Hwy, Miami, FL 33133, United States",,https://www.jillpenman.com/
Jill Penman Group at ONE Sotheby's International Realty,"
3560 Main Hwy, Miami, FL 33133, United States",,https://www.jillpenman.com/
WiseCat Realtors,"
1354 Washington Ave #220, Miami Beach, FL 33139, United States",,https://wisecatrealtors.com/
WiseCat Realtors,"
1354 Washington Ave #220, Miami Beach, FL 33139, United States",,https://wisecatrealtors.com/
Thine Agency,"
225 Collins Ave #101, Miami Beach, FL 33139, United States",,https://www.thineagency.com/
Thine Agency,"
225 Collins Ave #101, Miami Beach, FL 33139, United States",,https://www.thineagency.com/
"IQ Real Estate, LLC","
1925 Brickell Ave STE D205, Miami, FL 33129, United States",,http://www.iqrealestatellc.com/
"IQ Real Estate, LLC","
1925 Brickell Ave STE D205, Miami, FL 33129, United States",,http://www.iqrealestatellc.com/
SF Real Estate. US,"
1110 Brickell Ave, Miami, FL 33131, United States",,https://www.sfrealestate.us/
SF Real Estate. US,"
1110 Brickell Ave, Miami, FL 33131, United States",,https://www.sfrealestate.us/
"Miami Metro Realty, LLC","
1535 SW 87th Ave, Miami, FL 33174, United States",,http://www.miamimetrorealty.com/
"Miami Metro Realty, LLC","
1535 SW 87th Ave, Miami, FL 33174, United States",,http://www.miamimetrorealty.com/
Miami Real Estate Trends,"
110 Washington Ave, Miami Beach, FL 33139, United States",,https://miamirealestatetrends.com/
Miami Real Estate Trends,"
110 Washington Ave, Miami Beach, FL 33139, United States",,https://miamirealestatetrends.com/
Jessica Bazan - Miami Real Estate,"
700 NE 90th St, Miami, FL 33138, United States",,http://www.jessicabazanmiami.com/
Jessica Bazan - Miami Real Estate,"
700 NE 90th St, Miami, FL 33138, United States",,http://www.jessicabazanmiami.com/
The Valenzuela Real Estate Group,"
730 NW 107th Ave #410, Miami, FL 33172, United States",,http://www.thevalenzuelagroup.com/
The Valenzuela Real Estate Group,"
730 NW 107th Ave #410, Miami, FL 33172, United States",,http://www.thevalenzuelagroup.com/
Ancona Real Estate Inc.,"
1666 John F Kennedy Causeway #200, Miami Beach, FL 33141, United States",,http://www.anconarealty.com/
Ancona Real Estate Inc.,"
1666 John F Kennedy Causeway #200, Miami Beach, FL 33141, United States",,http://www.anconarealty.com/
The Branco Team - Miami Realtors,"
2125 Biscayne Blvd Suite 348, Miami, FL 33137, United States",,http://www.flahomesource.com/
The Branco Team - Miami Realtors,"
2125 Biscayne Blvd Suite 348, Miami, FL 33137, United States",,http://www.flahomesource.com/
Jill Penman Group at ONE Sotheby's International Realty,"
3560 Main Hwy, Miami, FL 33133, United States",,https://www.jillpenman.com/
Jill Penman Group at ONE Sotheby's International Realty,"
3560 Main Hwy, Miami, FL 33133, United States",,https://www.jillpenman.com/
Phantom Real Estate,"
9995 SW 72nd St STE 209, Miami, FL 33173, United States",,https://www.myphre.com/
Phantom Real Estate,"
9995 SW 72nd St STE 209, Miami, FL 33173, United States",,https://www.myphre.com/
Gomez Realty Group,"
1900 N Bayshore Dr Suite 1A #142, Miami, FL 33132, United States",,https://www.gomezrealtygroup.com/
Gomez Realty Group,"
1900 N Bayshore Dr Suite 1A #142, Miami, FL 33132, United States",,https://www.gomezrealtygroup.com/
Carlton International Real Estate,"
333 SE 2nd Ave STE 2000, Miami, FL 33131, United States",,https://carltoninternational.co/
Carlton International Real Estate,"
333 SE 2nd Ave STE 2000, Miami, FL 33131, United States",,https://carltoninternational.co/
C21 Dorar Realty,"
7281 Coral Wy, Miami, FL 33155, United States",,http://www.c21dorar.com/
C21 Dorar Realty,"
7281 Coral Wy, Miami, FL 33155, United States",,http://www.c21dorar.com/
EXCLUSIVE PREMIER REALTY,"
1250 SW 27th Ave # 301, Miami, FL 33135, United States",,http://www.exclusivepremierrealty.com/
Tina Hyde Miami Realty,"
150 SE 2nd Ave 3rd floor, Miami, FL 33131, United States",,https://www.tinahyde.com/
AP Global Realty,"
1000 NW 57th Ct Suite 120, Miami, FL 33126, United States",,https://apglobalrealty.com/
AP Global Realty,"
1000 NW 57th Ct Suite 120, Miami, FL 33126, United States",,https://apglobalrealty.com/
Kelby Contreras | Florida's Luxury Real Estate Specialist,"
605 Lincoln Rd, Miami Beach, FL 33139, United States",,https://floridasellinghomes.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb
Jenny Serra Realtor,"
601 Brickell Key Dr #700, Miami, FL 33131, United States",,https://jennyserrarealestate.com/
Jenny Serra Realtor,"
601 Brickell Key Dr #700, Miami, FL 33131, United States",,https://jennyserrarealestate.com/
Lauren Hershey - CRR REALTY,"
1200 Brickell Ave Suite #700, Miami, FL 33130, United States",,https://www.laurenhershey.com/
"Sebastian Acosta, Realtor in Miami ️","
800 Brickell Ave Suite 525, Miami, FL 33131, United States",,http://www.sebastianacosta.com/
Chariff Realty Group Commercial Miami Real Estate,"
5801 Biscayne Blvd, Miami, FL 33137, United States",,http://www.chariff.com/
Real Brokers Miami – Real Estate Broker & Concierge,"
601 Brickell Key Dr #700, Miami, FL 33131, United States",,https://realbrokersmiami.com/
David Freed Realtor | Miami Is Home | Keller Williams Realty,"
45 SW 9th St Apt 3006, Miami, FL 33130, United States",,https://miamishome.com/?utm_source=gbp&utm_medium=organic
David Freed Realtor | Miami Is Home | Keller Williams Realty,"
45 SW 9th St Apt 3006, Miami, FL 33130, United States",,https://miamishome.com/?utm_source=gbp&utm_medium=organic
Coldwell Banker Realty: Oliver Ruiz,"
4000 Ponce de Leon Suite 700, Coral Gables, FL 33146, United States",,https://oliversellsmiami.com/?utm_source=gbp&utm_medium=organic
Coldwell Banker Realty: Oliver Ruiz,"
4000 Ponce de Leon Suite 700, Coral Gables, FL 33146, United States",,https://oliversellsmiami.com/?utm_source=gbp&utm_medium=organic
LG Realty Group Inc. Miami Luxury Real Estate,"
3250 NE 1st Ave Unit 305, Miami, FL 33137, United States",,https://www.lgrealtygroup.com/
LG Realty Group Inc. Miami Luxury Real Estate,"
3250 NE 1st Ave Unit 305, Miami, FL 33137, United States",,https://www.lgrealtygroup.com/
Properties Miami,"
637 SW 3rd St APT 306, Miami, FL 33130, United States",,https://propertiesmiami.com/
Properties Miami,"
637 SW 3rd St APT 306, Miami, FL 33130, United States",,https://propertiesmiami.com/
Alexandra Sierra - Miami Real Estate,"
2550 S Bayshore Dr, Miami, FL 33133, United States",,https://alexasierra.com/
Alexandra Sierra - Miami Real Estate,"
2550 S Bayshore Dr, Miami, FL 33133, United States",,https://alexasierra.com/
Aleksandra Marzec,"
1221 Brickell Ave Suite 900, Miami, FL 33131, United States",,http://www.aleksandramarzec.com/
Aleksandra Marzec,"
1221 Brickell Ave Suite 900, Miami, FL 33131, United States",,http://www.aleksandramarzec.com/
"Abraham Ash, Realtor","
495 Brickell Ave # 521, Miami, FL 33131, United States",,http://abescondos.com/
"Abraham Ash, Realtor","
495 Brickell Ave # 521, Miami, FL 33131, United States",,http://abescondos.com/
Rina Rodriguez | Real Estate Agent | Miami | Buy • Sell • Rent • Invest | Bilingual: English & Spanish,"
800 Brickell Ave Suite 525, Miami, FL 33131, United States",,https://rinasellsmiami.com/?utm_source=gbp&utm_medium=organic
Rina Rodriguez | Real Estate Agent | Miami | Buy • Sell • Rent • Invest | Bilingual: English & Spanish,"
800 Brickell Ave Suite 525, Miami, FL 33131, United States",,https://rinasellsmiami.com/?utm_source=gbp&utm_medium=organic
"JMC Real Estate Miami, Jorge Martinez de Castro, Licensed Real Estate Broker","
9100 S Dadeland Blvd suite 1500, Miami, FL 33156, United States",,http://www.jmc.realestate/
Mauro Silva PA Miami - Fort Lauderdale Realtor,"
1354 Washington Ave, Miami Beach, FL 33139, United States",,https://www.propertiesforsaleandrent.com/
Mauro Silva PA Miami - Fort Lauderdale Realtor,"
1354 Washington Ave, Miami Beach, FL 33139, United States",,https://www.propertiesforsaleandrent.com/
The World Realty,"
1221 Brickell Ave Suite 900, Miami, FL 33131, United States",,https://www.aleksandramarzec.com/
The World Realty,"
1221 Brickell Ave Suite 900, Miami, FL 33131, United States",,https://www.aleksandramarzec.com/
Mariana Garber PA at Coldwell Banker Global Luxury Miami,"
328 Crandon Blvd Ste 127, Key Biscayne, FL 33149, United States",,http://www.marianagarber.com/
Centennial Realty Group - Real Estate Agents & Brokers Miami,"
8200 NW 41st St Suite 200, Doral, FL 33166, United States",,https://centennialrealtygroup.com/
Centennial Realty Group - Real Estate Agents & Brokers Miami,"
8200 NW 41st St Suite 200, Doral, FL 33166, United States",,https://centennialrealtygroup.com/
NB Elite Realty LLC,"
1101 Brickell Ave, Miami, FL 33131, United States",,http://nbeliterealty.com/
NB Elite Realty LLC,"
1101 Brickell Ave, Miami, FL 33131, United States",,http://nbeliterealty.com/
"Abraham Ash, Realtor","
495 Brickell Ave # 521, Miami, FL 33131, United States",,http://abescondos.com/
Matt Lill - Luxury Real Estate Agent - Corcoran Miami Beach - South Florida Expert,"
1688 Meridian Ave Ste 400, Miami Beach, FL 33139, United States",,https://www.mattlill.com/
Matt Lill - Luxury Real Estate Agent - Corcoran Miami Beach - South Florida Expert,"
1688 Meridian Ave Ste 400, Miami Beach, FL 33139, United States",,https://www.mattlill.com/
"Jose Luis Herrera - Realtor | Broker, Miami Office","
2470 NW 102nd Pl # 107, Doral, FL 33172, United States",,https://realtygroup.miami/
"Jose Luis Herrera - Realtor | Broker, Miami Office","
2470 NW 102nd Pl # 107, Doral, FL 33172, United States",,https://realtygroup.miami/
Properties of Miami,"
8950 SW 74th Ct Suite 2201, Miami, FL 33156, United States",,https://www.propertiesofmiami.com/
Properties of Miami,"
8950 SW 74th Ct Suite 2201, Miami, FL 33156, United States",,https://www.propertiesofmiami.com/
Elite Ocean View Realty,"
210 71st St suite 305, Miami Beach, FL 33141, United States",,http://www.eliteoceanviewrealty.com/
Elite Ocean View Realty,"
210 71st St suite 305, Miami Beach, FL 33141, United States",,http://www.eliteoceanviewrealty.com/
Joe Biscaha - Joe Sells Miami - Compass,"
605 Lincoln Rd 7th floor, Miami Beach, FL 33139, United States",,http://joesellsmiami.com/?utm_campaign=gmb
Joe Biscaha - Joe Sells Miami - Compass,"
605 Lincoln Rd 7th floor, Miami Beach, FL 33139, United States",,http://joesellsmiami.com/?utm_campaign=gmb
Rina Rodriguez | Real Estate Agent | Miami | Buy • Sell • Rent • Invest | Bilingual: English & Spanish,"
800 Brickell Ave Suite 525, Miami, FL 33131, United States",,https://rinasellsmiami.com/?utm_source=gbp&utm_medium=organic
Rina Rodriguez | Real Estate Agent | Miami | Buy • Sell • Rent • Invest | Bilingual: English & Spanish,"
800 Brickell Ave Suite 525, Miami, FL 33131, United States",,https://rinasellsmiami.com/?utm_source=gbp&utm_medium=organic
"Matt McMillan, Realtor in Miami Beach - Coldwell Banker","
1682 Jefferson Ave, Miami Beach, FL 33139, United States",,https://www.mcmillanre.com/
"Matt McMillan, Realtor in Miami Beach - Coldwell Banker","
1682 Jefferson Ave, Miami Beach, FL 33139, United States",,https://www.mcmillanre.com/
Gabriela Fruchtermann PA,"
2822 NW 79th Ave, Miami, FL 33122, United States",,https://gabyfruchteam.com/
Gabriela Fruchtermann PA,"
2822 NW 79th Ave, Miami, FL 33122, United States",,https://gabyfruchteam.com/
Gravity Real Estate | Top Miami Realtors,"
1390 S Dixie Hwy Suite 2218, Coral Gables, FL 33146, United States",,http://www.gravityrealestate.com/
Gravity Real Estate | Top Miami Realtors,"
1390 S Dixie Hwy Suite 2218, Coral Gables, FL 33146, United States",,http://www.gravityrealestate.com/
"Charter Club Realty, Inc.","
600 NE 36th St STE C2, Miami, FL 33137, United States",,http://charterclubrealty.com/
"Charter Club Realty, Inc.","
600 NE 36th St STE C2, Miami, FL 33137, United States",,http://charterclubrealty.com/
"Living Premises, Brokered by eXp Realty","
8532 SW 8th St Suite 292, Miami, FL 33144, United States",,http://livingpremises.com/
"Living Premises, Brokered by eXp Realty","
8532 SW 8th St Suite 292, Miami, FL 33144, United States",,http://livingpremises.com/
The Branco Team - Miami Realtors,"
2125 Biscayne Blvd Suite 348, Miami, FL 33137, United States",,http://www.flahomesource.com/
The Branco Team - Miami Realtors,"
2125 Biscayne Blvd Suite 348, Miami, FL 33137, United States",,http://www.flahomesource.com/
"Jonathan Quintana, P.A","
3252 SW 2nd St, Miami, FL 33135, United States",,http://realtorjonny.com/
"Jonathan Quintana, P.A","
3252 SW 2nd St, Miami, FL 33135, United States",,http://realtorjonny.com/
The Space Brokers,"
333 SE 2nd Ave STE 2000, Miami, FL 33131, United States",,http://www.thespacebrokers.com/
The Space Brokers,"
333 SE 2nd Ave STE 2000, Miami, FL 33131, United States",,http://www.thespacebrokers.com/
Julia Grollier - Realtor Miami Florida,"
325 S Biscayne Blvd #200, Miami, FL 33131, United States",,https://juliagrollier.com/
Julia Grollier - Realtor Miami Florida,"
325 S Biscayne Blvd #200, Miami, FL 33131, United States",,https://juliagrollier.com/
Hal Feldman - Miami Real Estate Agent,"
5792 Sunset Dr, South Miami, FL 33143, United States",,https://miamihal.com/
Hal Feldman - Miami Real Estate Agent,"
5792 Sunset Dr, South Miami, FL 33143, United States",,https://miamihal.com/
Florida New Dream Corp | Real Estate Agency in North Miami,"
12955 Biscayne Blvd Ste 410-4, North Miami, FL 33181, United States",,http://www.floridanewdream.com/
Florida New Dream Corp | Real Estate Agency in North Miami,"
12955 Biscayne Blvd Ste 410-4, North Miami, FL 33181, United States",,http://www.floridanewdream.com/
Miami Real Estate Broker,"
1861 NW S River Dr, Miami, FL 33125, United States",,http://www.miamirealestatebroker.com/
Miami Real Estate Broker,"
1861 NW S River Dr, Miami, FL 33125, United States",,http://www.miamirealestatebroker.com/
Monteiro International Realty Corp.,"
1110 Brickell Ave STE 404, Miami, FL 33131, United States",,http://www.monteirousa.com/
